tenure_months,monthly_usage_hours,has_multiple_devices,customer_support_calls,payment_failures,is_premium_plan,churn
58,19.21533804404981,0,3,0,1,0
35,15.186828907087284,1,1,0,0,0
41,22.39952621346051,0,5,0,0,0
59,22.800806228486348,0,0,0,0,0
3,13.84782785086292,0,1,1,1,0
34,25.678648703217707,1,4,0,0,0
38,27.604297181532864,0,1,0,0,0
24,23.133378159417106,0,2,0,1,0
38,20.38687324241193,0,1,0,0,0
17,30.05847751623633,1,0,0,0,0
40,22.695275652336257,1,1,0,1,0
1,20.986117513328995,0,2,0,1,0
57,28.499491028159277,0,2,0,0,0
8,28.013343703271737,1,1,0,1,0
54,12.804126686947221,0,1,0,0,0
15,17.47914795209813,1,2,0,0,0
50,22.928331479468532,0,1,0,1,0
45,26.136748337285383,1,2,0,0,0
25,14.172361839743814,0,0,0,1,0
8,24.539316117200926,1,1,0,0,0
52,17.977143560399405,0,3,0,0,0
32,23.587328848273657,1,2,0,1,0
50,17.165149878658287,0,0,0,0,0
13,8.33550269477878,0,0,0,0,0
46,11.144196407538368,0,1,0,0,0
15,14.369597271124338,1,2,0,1,0
6,17.042225313616893,0,0,0,0,0
33,19.964081855347622,1,1,0,1,0
7,17.412049178268212,1,0,0,0,0
33,19.76313596650579,1,3,0,0,0
47,17.51807914485718,1,1,0,1,0
29,19.97654708478609,1,1,0,0,0
38,24.65334628716417,0,0,0,1,0
37,19.92513485719874,1,2,0,1,0
44,22.704255535387787,1,0,0,1,0
32,23.571814846079313,0,1,1,0,0
58,19.210812898301203,0,1,0,1,0
3,11.045747422116177,1,0,0,0,0
54,21.26347862738468,0,2,0,0,0
20,16.62951966397771,1,0,1,0,0
14,24.312046808820554,0,1,0,0,0
28,26.8282948211795,0,3,0,0,0
38,18.712294363262846,0,2,0,0,0
4,20.81964264794953,1,0,0,0,0
15,23.339311689899674,1,0,0,0,0
17,15.935552562052033,1,0,0,0,0
37,20.0461364115221,0,0,0,0,0
24,12.26246037068642,1,3,0,0,0
38,25.221583982002823,0,2,0,0,0
42,28.43048423012314,0,0,0,0,0
41,20.49971100881673,1,1,0,1,0
36,16.240986376469817,0,2,0,1,0
58,21.30753656449769,1,2,0,0,0
41,13.625505082833774,0,3,0,0,0
8,17.820309321756103,1,0,0,1,0
3,17.909044387274378,0,1,0,0,0
30,17.391372750483548,1,5,0,0,0
22,21.096021395386934,0,0,0,0,0
52,22.169686397558884,1,0,0,0,0
33,20.071289107223755,0,2,1,0,0
25,24.50454328274187,1,0,0,0,0
52,21.951729914522218,1,0,0,1,0
59,17.529708832636366,0,0,0,0,0
30,19.459859726204602,1,3,0,0,0
37,19.595519160742956,1,0,0,0,0
3,18.08376931256084,0,1,0,0,0
4,22.548243954480775,1,1,0,0,0
29,9.342771473067113,1,2,0,0,0
57,20.16054795484823,1,2,0,0,0
32,21.54653418857852,0,2,0,1,0
23,22.995264088306598,0,1,0,1,0
56,25.54167582497294,0,0,0,1,0
19,19.2966151189781,0,0,0,1,0
15,24.15883107315069,0,3,0,0,0
51,23.0528013340768,1,0,0,0,0
16,21.32121496715371,0,1,0,0,0
23,13.043084200297937,1,0,1,0,0
40,25.452364563256495,1,1,0,1,0
46,20.481667756817377,0,0,0,0,0
37,18.739794196838854,1,2,0,0,0
1,14.215098609167082,0,1,0,0,0
19,7.779219414993348,1,3,0,0,0
37,29.511409985601638,0,1,0,0,0
35,21.5342777277911,1,1,0,0,0
30,14.465044872801073,0,2,1,0,0
17,13.696619374206804,1,0,0,1,0
39,18.606675133744226,0,1,0,0,0
49,24.040168619402635,0,1,0,0,0
26,23.15585529741742,0,1,0,1,0
13,23.409810248502417,1,4,0,0,0
54,15.563071423734012,1,0,0,0,0
22,19.105785354898295,0,1,1,0,0
46,20.63543178375752,0,2,0,0,0
23,19.716400009027403,0,1,0,0,0
44,22.7292996924535,0,0,0,0,0
43,27.86849482506021,1,1,0,0,0
33,21.051858255562465,1,1,0,0,0
27,17.075540311973658,1,0,0,0,0
35,12.735988233405497,1,3,0,0,0
12,20.879249117779857,0,0,0,0,0
9,16.701577968229238,1,4,0,0,0
34,22.143039676049113,0,1,0,0,0
14,21.823207788166815,1,1,0,0,0
37,27.817592101547994,1,2,0,0,0
3,21.069127144333667,1,2,0,1,0
44,22.277964813005994,1,1,0,0,0
44,16.72367139188928,0,0,1,0,0
21,12.839147541131972,0,2,0,0,0
7,25.372338923657214,0,4,1,0,0
33,26.03258730206486,0,2,0,1,0
35,18.34618027119742,1,0,0,0,0
11,10.330312338806062,0,0,0,0,0
45,26.80433051582112,0,0,0,1,0
32,25.941006618503565,0,2,1,0,0
22,19.416231738913137,0,1,0,0,0
55,25.344096214279258,1,4,0,0,0
42,19.794856411259087,1,1,0,0,0
19,21.085223947849087,0,4,0,1,0
36,11.869783809394267,1,0,0,0,0
54,26.110139388886758,0,0,0,1,0
37,11.234827328918938,0,1,0,0,0
11,28.607266702296105,0,1,0,0,0
41,29.114357173942857,1,1,0,0,0
13,7.227268339540453,0,1,0,0,0
28,27.784804146140097,1,0,0,0,0
49,18.806190244000234,1,3,0,0,0
15,22.11124400474001,0,3,0,1,0
13,12.947370403826756,1,0,0,1,0
53,18.387074834616833,1,4,0,1,0
43,14.094539373102117,0,0,0,0,0
33,16.053593129953363,0,1,0,0,0
8,26.111168537363692,1,1,0,0,0
55,24.9957504893401,1,4,0,0,0
32,24.10239385267573,1,3,0,1,0
37,17.304482104357067,0,1,0,1,0
54,16.548312875203642,0,1,0,1,0
48,11.75317149084486,1,2,0,0,0
4,23.390003010435862,0,1,0,0,1
57,29.683184317273625,0,3,0,1,0
51,27.278912178617183,0,1,0,0,0
18,20.15343448008461,0,1,0,0,0
23,22.466698170291135,0,1,0,0,0
29,21.23714544955986,0,2,0,0,0
2,24.54728203174529,0,1,0,0,0
13,28.710500086953964,0,0,0,0,0
16,17.152056040744768,1,2,0,0,0
54,17.33799206940912,1,2,0,0,0
59,18.564327538051078,0,1,0,0,0
8,19.835750873117927,0,0,0,0,0
19,23.641633141122064,1,1,0,1,0
32,19.663958409201857,1,1,0,0,0
3,15.732898892967082,0,0,0,0,0
51,15.798922153043748,0,2,1,1,0
49,14.123835219132669,0,1,0,0,0
32,19.464847602246103,0,2,1,0,0
41,25.16900292321876,0,0,0,1,0
21,22.101685547925115,1,1,0,0,0
25,22.8169269560818,0,1,0,1,0
53,14.578955646901177,1,1,0,1,0
55,14.13602604267562,0,4,0,0,0
17,20.89186846461678,1,1,0,1,0
25,26.231622374144017,1,2,0,0,0
33,24.224187059362798,0,0,0,1,0
31,16.632170394946765,0,2,0,0,0
36,31.45612956053487,0,0,1,0,0
23,9.851391056098892,0,1,0,1,0
59,20.14506868206019,0,1,0,1,0
47,20.513631194843445,1,0,0,1,0
44,18.9543099295557,0,0,0,1,0
25,22.6283171349987,0,1,0,0,0
49,18.98862770694747,0,2,0,0,0
44,12.523131984030861,1,1,0,0,0
48,19.557247985468166,0,1,0,0,0
30,20.822951713368507,0,0,0,0,0
13,24.557796526921422,0,0,0,0,0
43,27.087782007016386,0,3,0,0,0
47,15.722560722640543,0,2,0,0,0
29,28.360975547217418,0,1,0,0,0
16,17.8594491823512,0,1,0,1,0
38,17.447499398527036,1,0,0,0,0
27,17.945089060549606,0,1,0,1,0
26,10.243587696846834,0,1,0,1,0
11,17.88743102813413,0,0,0,0,0
47,26.555030069557773,0,0,0,0,0
37,22.38676530259657,0,1,0,1,0
3,21.137811121920805,0,0,0,0,0
26,21.753502681007042,0,0,1,0,0
34,26.30723566354628,1,0,0,0,0
33,15.610049914571288,0,2,0,0,0
15,24.519393018937006,1,3,0,1,0
2,20.33261250789772,0,3,1,0,1
28,16.08067995753735,0,1,0,0,0
20,22.318236558707692,1,3,0,0,0
38,20.41911751153442,0,2,0,0,0
44,15.966349017822925,0,0,0,0,0
53,14.652323716199298,0,0,0,0,0
16,17.82553690840445,0,0,0,0,0
46,17.44494826018235,0,2,0,0,0
4,26.104809264568175,0,0,0,0,0
8,18.928751166900906,1,1,0,0,0
44,18.134545695089095,0,1,0,1,0
55,25.644025683580267,1,1,0,1,0
46,26.74830754510831,1,1,0,1,0
20,15.842642651263484,1,1,0,0,0
26,13.78113658536277,0,0,0,1,0
32,22.57613023534629,1,1,0,1,0
13,18.963075017506018,1,0,0,0,0
5,17.27391020773886,0,1,0,0,0
44,25.19153162929878,1,0,0,0,0
42,18.697080717964727,0,1,0,0,0
53,29.59098557454394,0,4,0,0,0
51,20.238429640264542,1,0,0,1,0
13,20.820636063901937,1,3,0,0,0
41,31.198820252605323,1,1,0,0,0
11,21.5482358242497,0,1,0,0,0
37,16.468762054091584,1,1,0,0,0
32,14.897658717331655,1,1,0,0,0
45,17.69037233941028,0,3,0,0,0
42,21.18008645194168,0,1,1,0,0
18,24.55502793278849,1,0,0,0,0
29,12.479440902777048,0,0,1,1,0
15,20.015798783174542,0,2,0,1,0
20,26.393738852618778,0,1,0,0,0
44,21.310910557619682,1,2,0,0,0
36,26.77935016637391,0,0,0,0,0
5,12.460197642274249,0,1,0,0,1
40,18.867124264664984,1,1,0,0,0
37,20.602335494927875,0,1,0,0,0
33,22.76584793672073,1,3,0,0,0
18,15.743061926490302,1,0,0,0,0
19,22.079808740100514,0,0,0,0,0
51,22.469679269632184,0,3,0,0,0
32,19.632473736724272,1,0,0,1,0
42,22.349699843805272,1,4,0,0,0
22,21.58156622251119,0,1,0,0,0
41,16.708122257196962,0,1,0,0,0
58,19.209389894443497,1,1,1,0,0
1,13.755096719915471,0,1,0,1,0
54,12.520507868610673,0,1,0,0,0
25,21.271660273478904,0,1,1,0,0
20,10.529964779688207,0,3,0,0,0
58,18.79081272125543,0,0,0,0,0
35,22.06701213088617,1,0,0,0,0
45,20.082199802684972,0,1,0,1,0
6,30.927161955340267,0,3,0,0,0
6,22.133799057463865,0,2,0,0,0
50,18.656999115651985,0,1,0,0,0
37,23.04022619813599,0,0,0,1,0
49,13.439185591682486,0,1,1,1,0
57,25.001012189806378,0,1,0,0,0
57,17.475107642366464,0,0,0,1,0
3,25.53275162299867,0,0,0,0,1
37,22.001730115506508,0,0,0,0,0
31,23.128169566766402,1,1,0,0,0
35,17.23070338247489,0,0,0,0,0
55,14.276296709558824,1,2,0,1,0
45,14.18751095605666,1,3,0,0,0
15,11.421382990211606,0,3,0,1,0
17,18.08275500261783,0,0,1,0,0
15,17.062930117541836,0,0,0,0,0
5,25.059061599684096,1,4,0,0,1
22,14.832028157322872,0,2,0,0,0
46,30.96974400150127,0,2,0,0,0
11,14.9921559238242,0,1,0,1,0
28,15.46258874605232,1,1,0,0,0
14,12.599991710948398,1,0,0,0,0
39,20.048473056856075,0,1,1,0,0
3,18.39044946585754,1,0,0,0,0
55,19.460613474616995,0,1,0,1,0
52,22.034371386667186,1,3,0,0,0
42,24.913267456139486,1,0,0,1,0
11,14.150863517044787,1,2,0,0,0
30,20.098019011835014,0,2,0,0,0
38,24.276670574408485,0,0,0,0,0
5,14.52936078468574,0,5,0,0,1
52,33.82168305693,1,2,0,0,0
22,31.706242638734874,0,1,0,1,0
13,19.624308786573756,1,1,0,1,0
44,14.466708666359528,0,1,0,1,0
51,15.11031697621115,1,2,0,0,0
51,21.1686802531322,0,2,1,0,0
21,23.198609946294635,1,1,0,0,0
59,10.788983294051143,1,0,0,0,0
37,15.27004065381821,0,0,1,0,0
25,20.709011001125447,1,2,0,0,0
52,12.977947559003926,1,2,0,0,0
21,18.51464708515079,1,1,0,0,0
28,22.155985981853735,1,0,0,0,0
41,19.18990617996773,0,1,0,0,0
4,16.328716551920103,0,2,0,0,0
29,20.43506092279804,0,0,0,0,0
47,22.534434602715244,1,2,0,1,0
35,15.395785239237863,0,0,0,0,0
23,21.72175891861319,1,3,1,1,0
7,21.622660007528452,0,1,0,0,0
56,22.595899857738875,0,0,0,0,0
52,21.314378303289516,0,2,0,0,0
52,20.650350525332357,1,1,0,0,0
46,19.220171629612462,0,2,0,0,0
46,18.50447263678855,0,1,0,0,0
9,23.61496511804878,0,2,0,0,0
58,19.522719541812044,0,0,0,0,0
23,22.675435844031472,1,1,0,1,0
3,22.597123700322957,1,0,0,0,1
9,15.301155969179145,1,1,0,0,0
53,18.40675324305718,0,0,0,1,0
4,19.735817627997033,1,0,0,1,0
49,20.450560959632497,0,1,0,0,0
25,22.146320831262845,1,1,1,0,0
6,20.893505409484003,1,3,0,0,0
48,20.20979314618338,1,3,0,0,0
59,17.823823435283195,0,0,0,1,0
18,25.284643388156226,0,0,0,0,0
45,21.73754271781442,1,0,0,0,0
7,19.439489663622943,0,0,0,1,0
35,18.05187427527506,0,2,0,1,0
31,21.399202198567433,0,1,0,1,0
38,20.14799761950866,0,0,0,0,0
56,12.380653534660642,0,0,0,0,0
32,15.047219400260673,1,1,0,1,0
35,26.522881586884225,0,1,0,0,0
28,21.8522485277381,0,2,0,0,0
44,16.80141034489347,1,0,0,0,0
5,18.135576797970238,0,1,0,0,1
30,15.69016211823341,0,0,0,1,0
22,17.3767632858252,0,2,0,0,0
17,25.122503542938883,1,0,0,0,0
10,19.09472676610782,1,0,0,1,0
7,24.165984386894152,1,2,0,1,0
4,28.13833958080454,0,2,0,0,0
42,18.02426277466586,0,0,0,0,0
27,13.52447085737267,0,1,0,0,0
7,22.164635326855787,1,0,0,0,0
23,15.898464458908212,1,2,0,0,0
11,20.00303469769574,0,5,0,0,1
53,20.842608632580454,0,2,0,0,0
8,29.285976622147107,1,1,0,0,0
8,21.61451679145412,0,1,0,1,0
37,17.714493866528844,0,1,0,0,0
5,23.12921316066854,0,2,0,0,1
7,24.07578069375414,0,2,0,0,0
22,26.024228444008507,0,2,0,0,0
36,15.385549945411519,1,0,0,0,0
2,26.45458526658195,0,0,0,1,0
24,31.43084187757952,0,0,0,0,0
51,26.343025994728073,0,0,1,0,0
2,27.252589869351223,1,1,0,1,0
48,17.8263265284818,0,0,0,0,0
12,28.447124829527798,1,1,0,1,0
47,17.619595567980234,1,0,0,1,0
42,19.806157456046463,0,2,0,0,0
55,17.677369717647373,1,2,0,0,0
26,17.094103092280402,0,0,0,1,0
38,19.97379933239377,1,0,0,1,0
56,14.231223778713684,0,1,0,0,0
45,16.564248108427954,0,0,0,0,0
6,15.136880350899876,0,0,0,1,0
23,27.670963970289144,1,0,1,1,0
2,28.10019610426157,0,0,0,0,0
26,32.726816671785855,0,0,0,0,0
14,19.665423182249665,0,1,0,0,0
18,20.14716432545642,1,0,0,0,0
38,23.85730128252106,0,1,0,1,0
57,13.618062471519773,0,2,0,0,0
32,15.107865006625492,0,0,0,0,0
51,12.014165361319577,0,1,0,0,0
59,24.183948226754083,1,0,0,1,0
58,15.694400823333655,0,0,0,1,0
14,25.00823139243676,1,1,0,0,0
30,17.691007803607853,0,0,1,0,0
13,20.01869380826096,1,5,0,0,0
40,19.14427610366309,0,0,0,0,0
31,20.951652906345394,0,0,0,0,0
37,17.554910792630977,0,2,0,1,0
45,25.19839314548758,1,1,0,1,0
38,19.161857376712415,0,1,0,0,0
22,21.819940526004686,1,2,0,1,0
59,20.547775200368307,1,0,0,0,0
28,14.932035581518127,0,0,0,1,0
58,26.746198596619955,0,2,0,1,0
59,16.741808950129123,0,2,0,0,0
19,24.043739749521098,1,1,0,1,0
43,23.64486881952383,0,1,0,0,0
59,12.505355545736181,0,2,0,0,0
16,19.10138076978385,0,1,0,0,0
5,22.899104856134645,0,2,0,1,0
44,18.552369337715188,1,1,0,0,0
49,19.360154673120295,1,3,0,1,0
2,21.08523487832492,0,3,0,0,0
10,18.120230493709464,0,0,1,0,0
47,21.785991581331107,1,0,0,1,0
19,20.212911969150635,1,3,0,0,0
20,19.015040875066273,0,3,0,1,0
29,15.147366491595136,1,3,0,0,0
25,22.027877350331742,1,2,0,0,0
17,7.954799849822461,1,2,0,0,0
51,21.31146830795104,0,1,0,0,0
51,20.074276878305717,0,1,1,0,0
13,15.934762181706109,1,2,0,0,0
45,13.052595607789327,1,3,1,0,0
16,22.091300681495966,0,0,0,0,0
54,18.76447521343468,0,2,0,0,0
53,20.693155570088724,0,3,0,1,0
35,10.812778212488205,1,0,1,0,0
36,22.38291319634228,0,1,0,1,0
59,24.69830672933378,0,2,0,0,0
39,19.236674699410845,1,0,0,0,0
3,15.515458081302008,1,2,0,1,0
9,22.17066503406073,1,0,0,0,0
40,18.578986962853005,0,1,0,0,0
50,24.316748893439364,0,0,0,0,0
53,20.10369014066757,0,0,1,0,0
46,9.28860137894299,1,1,1,0,1
52,8.25453159673463,0,2,0,1,0
29,16.447843414963206,1,0,0,1,0
5,22.264497212469045,0,2,0,0,0
3,17.53836054500195,0,1,0,0,1
10,22.460664079786522,0,0,0,0,0
31,16.689622377648057,0,2,0,0,0
11,30.313111523815568,1,0,0,1,0
17,19.060075468994526,1,0,1,0,0
40,21.34604762909774,0,0,0,0,0
41,15.207241887835227,0,0,0,0,0
8,17.908996877663903,1,0,1,0,0
52,22.469380109251723,0,0,0,0,0
2,19.769014690529346,1,2,0,0,0
4,6.091910512391227,0,1,0,0,0
16,22.495515168157354,0,4,0,0,0
41,23.04574494367498,0,1,1,0,0
58,23.654168688070627,0,3,0,0,0
41,25.496971344138665,1,1,0,0,0
21,20.90376788878463,1,2,0,1,0
5,31.97791930567314,1,1,0,0,0
58,21.16798330348331,0,1,0,0,0
35,8.487473999457318,1,0,0,0,0
14,21.11837588963789,0,0,0,0,0
15,25.6041910453769,0,1,1,0,0
6,13.11119135894361,0,0,0,1,0
16,18.647491198364552,0,2,0,1,0
23,26.064226352457425,1,0,0,0,0
31,17.17679340086085,1,1,0,0,0
42,18.812119330010326,1,2,0,0,0
46,23.90402025395324,0,1,0,0,0
12,13.589743883927005,1,1,0,0,0
41,19.941211830922672,0,1,0,0,0
55,15.141297471414322,1,2,0,1,0
19,18.659206958401167,0,0,0,0,0
12,21.18395721935287,0,1,0,0,0
45,25.30156630706805,0,1,0,1,0
55,21.56232389687579,0,0,0,0,0
13,17.174245220954113,0,1,0,0,0
49,25.986091028104834,1,2,0,0,0
2,23.076816230794297,1,2,0,0,0
20,10.2917472933928,0,2,0,1,0
55,24.189832078943773,0,1,0,0,0
31,20.32457862521077,1,1,0,0,0
9,19.835624067577932,0,1,0,0,0
21,25.952148324446853,0,1,0,0,0
8,18.978448729101522,0,1,1,0,0
39,24.470745095473678,0,0,0,0,0
37,26.38694782790301,1,5,0,0,0
29,20.311083934443992,1,1,0,0,0
19,22.236820594867172,0,2,0,1,0
35,23.470029527991603,0,0,0,0,0
45,22.31240376304238,0,0,0,0,0
38,24.446708787383194,0,1,0,0,0
26,14.778005757710936,0,1,1,1,0
11,16.792943082905285,0,0,0,1,0
36,13.702104718100298,0,0,0,0,0
35,28.430135309275855,1,2,0,0,0
4,11.621267200675026,1,1,0,0,0
3,26.603573000203685,1,0,0,0,0
45,22.36130981526152,1,0,0,0,0
47,15.618958321951805,0,1,1,0,0
12,13.64318716143802,0,1,0,0,0
32,19.809951674967262,1,1,0,0,0
47,18.87782892119967,0,3,0,0,0
26,21.97748333303366,0,0,0,1,0
43,9.00270064823879,0,2,0,0,0
43,19.05718844087472,1,0,0,0,0
13,15.617187566845288,0,0,0,0,0
44,26.38258731376224,1,3,0,0,0
38,22.046526130248317,0,2,0,0,0
29,17.462460035848633,1,0,0,0,0
55,27.106467598603995,0,1,0,0,0
52,17.821537207516418,1,2,0,0,0
51,19.47970892460408,1,0,0,1,0
19,21.352892054418472,0,1,1,0,0
59,24.546242938885534,1,0,0,1,0
35,20.05943542398096,0,2,0,0,0
48,27.101961621283706,0,2,0,0,0
41,17.990994224487594,0,2,0,0,0
59,15.095408557420036,1,1,0,0,0
27,27.962795827754157,0,1,1,1,0
46,18.43289001729487,0,3,0,0,0
31,22.966288806791994,0,3,0,0,0
3,23.841479812621913,0,2,0,1,0
35,30.413563034497066,0,0,0,0,0
24,18.514470309562565,0,0,0,1,0
52,22.638351680181874,0,0,0,1,0
7,16.085063025661853,0,4,0,0,0
51,17.593856125291016,0,0,0,0,0
56,16.211052502860156,0,1,0,0,0
35,24.234748890551213,0,2,1,0,0
21,24.599050906732117,0,1,0,0,0
1,21.844303234332447,0,3,0,0,0
44,16.12127753819015,0,2,0,0,0
53,16.74532208475211,0,0,0,0,0
6,16.490732913247555,1,2,0,0,0
39,21.784589573765697,1,0,0,0,0
34,12.094906691070808,1,0,0,1,0
18,18.016598742735294,0,0,0,0,0
25,13.304507272142168,0,0,0,0,0
15,22.531851564470884,0,0,1,1,0
47,15.044454444158031,1,1,0,1,0
32,29.790616549896782,0,2,0,1,0
42,25.226811082528627,1,0,0,0,0
49,19.554625834294896,1,2,0,0,0
50,22.067285203640708,1,0,1,0,0
18,22.341954340711222,0,0,0,1,0
31,15.198799412801346,0,3,0,0,0
29,26.190839071537958,0,1,0,0,0
15,19.521501444578004,0,3,0,0,0
58,16.160419799651205,1,1,0,1,0
23,22.707934150445055,1,0,0,0,0
38,14.385872065019097,0,3,0,0,0
41,23.279169280581392,0,0,0,0,0
11,21.715093793571352,1,2,0,0,0
15,16.749927872610954,0,0,0,0,0
23,24.782449869148845,1,0,0,0,0
3,23.52652756907286,1,0,0,0,0
19,18.390697917202136,0,2,0,0,0
1,22.695294718513857,0,1,0,0,0
24,13.33910303365549,1,3,0,1,0
49,22.457511678486036,1,1,0,0,0
11,12.705015456017994,0,0,0,1,0
30,20.64196749372029,0,0,1,0,0
50,23.44628413559475,0,1,1,0,0
11,21.692098738687235,0,1,0,0,0
39,27.76688495005969,0,2,0,1,0
1,16.033003051135587,1,1,0,0,0
12,22.04365603109056,0,0,0,1,0
4,9.338029358926605,1,2,0,0,0
25,17.439095602165047,0,1,0,1,0
8,18.486737646629756,1,0,0,0,0
15,27.836807981055276,0,0,0,0,0
43,19.881944851341174,1,0,0,1,0
30,24.565522436238034,1,1,1,1,0
40,15.477977920899963,0,0,0,0,0
32,18.33542417463895,0,0,0,0,0
44,15.816366087283082,1,1,0,0,0
35,15.03089058515664,0,2,0,1,0
21,15.37380087025289,0,2,0,0,0
31,16.930322648834736,0,4,0,1,0
36,30.21368775747532,0,1,1,0,0
27,19.707549761355935,1,0,1,0,0
44,13.236094958509646,0,1,1,1,0
8,17.378568499635634,0,0,0,0,0
59,25.08271151120337,0,4,0,0,0
23,16.491412436453924,1,0,0,0,0
23,27.438101375865536,1,2,0,0,0
42,25.148172429805683,1,2,1,0,0
58,19.028343531256446,0,2,0,0,0
55,16.72006224014612,1,2,0,0,0
33,15.246047125388166,1,0,0,0,0
13,20.961993799346697,0,2,0,0,0
39,22.074900050655224,1,1,0,0,0
52,26.700069530921247,0,0,0,0,0
35,21.783999426905023,1,0,0,0,0
16,18.23810587467635,0,1,0,1,0
12,26.87181598159144,0,0,0,1,0
31,24.0963331651337,1,1,0,0,0
5,16.56170030614524,0,2,0,0,0
50,19.58453018352701,0,2,0,1,0
40,23.302295460810463,1,2,0,0,0
44,21.52445834528437,1,0,0,0,0
25,14.960718101274995,0,4,0,1,0
21,20.87932326118091,1,1,0,0,0
3,16.621800325171648,0,1,0,1,0
48,20.317492452242742,0,3,0,0,0
10,13.501675845734955,0,1,0,1,0
23,15.545467647265909,0,2,0,1,0
17,30.493198376891428,0,0,0,0,0
42,17.868811808042203,1,1,0,0,0
35,25.5672829420123,0,2,0,0,0
25,19.370668228076216,1,1,0,1,0
2,13.985403297622558,0,2,0,0,0
27,14.600133773523577,1,4,1,0,1
46,16.035191701961672,1,0,0,0,0
9,30.728669675040177,0,3,0,1,0
59,18.84443060289391,0,0,0,0,0
49,20.905328427437937,0,1,0,0,0
4,23.408931214634375,1,1,0,1,0
26,22.522957601019435,0,2,0,0,0
32,24.32494798309432,0,2,0,0,0
29,17.372912897685445,1,1,0,1,0
22,14.08081328256418,0,2,0,1,0
47,15.277247812974686,1,0,0,0,0
13,12.340680336533296,0,2,0,1,0
23,17.39913466551391,0,3,0,0,0
31,1.369293624905147,0,2,0,1,0
51,23.62299311056026,0,1,0,0,0
41,22.860463473847638,0,1,0,0,0
36,15.122656647702364,1,0,0,0,0
53,13.115691128656843,0,2,1,0,0
40,27.639600558703478,0,1,0,0,0
31,24.832427905952954,1,3,0,0,0
15,18.71310271061479,1,3,0,0,0
14,16.62441825515245,0,0,0,0,0
35,20.1901960229301,0,3,0,1,0
24,12.795526364220915,0,1,0,1,0
30,21.46483373756213,1,2,0,1,0
30,13.989420201789429,0,1,0,0,0
27,8.045628346283086,0,2,0,0,0
49,15.930836248074932,1,3,0,0,0
40,14.924581775798018,0,0,0,1,0
14,29.0345743303967,1,0,0,0,0
45,28.373490883256558,1,0,0,1,0
47,14.4183772134453,0,0,0,0,0
11,19.499539689763772,1,0,0,0,0
59,16.718477113407502,1,1,0,1,0
47,29.189028430159766,1,2,0,0,0
44,10.899096049355988,0,0,0,1,0
26,22.32559974478214,0,0,0,1,0
56,26.389907814285426,0,1,0,1,0
54,17.271632294960842,0,1,0,0,0
21,20.11802258710555,0,2,0,0,0
9,25.265480441192203,0,0,0,0,0
54,14.465329656961831,1,1,0,1,0
47,23.18271465767921,0,2,0,0,0
1,12.257918607073329,0,0,0,0,0
44,12.023247972334234,1,2,0,0,0
6,24.253008744257876,0,1,0,0,0
1,15.165210198916133,0,3,0,1,0
22,20.89668867325967,1,2,0,0,0
51,14.109364451951066,0,0,0,0,0
54,21.40303312824408,0,1,0,0,0
13,11.70440021660256,0,3,0,1,0
38,26.478188573758867,0,0,0,0,0
49,24.06711435041718,0,3,0,0,0
45,16.993576719438668,0,1,0,0,0
41,10.684942193557548,0,3,1,0,0
40,18.976541368509512,0,1,0,1,0
31,18.208315305787224,1,0,0,0,0
15,17.27809491366676,1,2,0,0,0
50,25.253152256311154,0,2,0,0,0
2,26.067646494370507,1,1,0,0,1
53,22.137795336677016,0,2,0,1,0
31,27.452953272544168,0,2,0,1,0
26,5.984190313530654,0,1,0,0,0
2,18.47956184426904,0,0,0,0,0
11,18.24119983878111,0,0,0,0,0
33,24.210505199988766,0,0,0,0,0
18,18.407847971310257,0,0,0,0,0
21,22.777160081110367,0,2,0,0,0
59,17.59190537186727,0,0,0,1,0
31,16.629845410425833,0,1,0,0,0
26,24.005358703448326,1,3,0,0,0
30,19.990840308856107,0,0,0,0,0
39,21.5355530108354,1,1,1,0,0
21,13.798524387900736,0,0,0,0,0
49,23.38916490304883,0,2,0,1,0
16,14.614604179102429,1,1,0,0,0
7,28.565823257510687,0,1,0,0,0
22,18.717536265328654,1,1,0,0,0
7,17.92985328842139,0,0,0,1,0
2,24.460936919600858,0,2,0,1,0
37,19.74147061810403,0,0,0,0,0
14,23.58747874070843,0,0,0,0,0
8,18.50548568446778,0,1,0,0,0
29,23.56762172449005,1,1,0,0,0
44,19.617796324758313,0,2,0,0,0
7,24.33425836661776,0,0,0,0,0
38,25.753731659601158,0,2,0,1,0
45,12.07720293061615,0,2,0,1,0
22,21.78895534494247,0,3,0,1,0
44,29.148170478903406,1,1,0,0,0
17,23.088911863249315,1,1,0,0,0
16,32.192417664227,0,2,0,1,0
33,15.359062098468963,1,1,0,1,0
39,21.28937162083747,1,0,0,0,0
35,22.43827610738243,0,2,0,0,0
38,17.365652569289637,0,0,0,1,0
32,13.821802948497435,1,2,0,0,0
53,30.849035139280772,0,2,1,0,0
3,25.611020949211927,1,0,0,1,0
54,22.78935021019012,1,0,0,0,0
3,20.239363611634754,1,1,0,1,0
8,20.70193199367534,0,1,0,0,0
